CCWR07-02,PS-2015,Dry,4/15/2015 12:45:00 PM,4/27/2015 3:58:00 PM,Total Organic Carbon,n/a,=,12200,mg/Kg,dw,EPA,9060,36 200 WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Endosulfan sulfate,n/a,<,0.04,µg/L,EPA 608,0.04,0.25,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Endrin,n/a,<,0.014,µg/L,EPA 608,0.014,0.05,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Endrin aldehyde,n/a,<,0.015,µg/L,EPA 608,0.015,0.05,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,EPTC,n/a,<,0.017,µg/L,EPA 525.2,0.017,1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Ethoprop,n/a,<,0.0067,µg/L,EPA 525.2m,0.0067,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Ethyl parathion,n/a,<,0.0054,µg/L,EPA 525.2m,0.0054,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Fensulfothion,n/a,=,0.015,µg/L,EPA 525.2m,0.0029,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Fenthion,n/a,<,0.0038,µg/L,EPA 525.2m,0.0038,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,gamma-BHC (Lindane),n/a,<,0.01,µg/L,EPA 608,0.01,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,gamma-Chlordane,n/a,<,0.022,µg/L,EPA 608,0.022,0.05,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/18/2015 11:40:00 AM,Glyphosate,n/a,=,7.4,µg/L,EPA 547,1.8,5,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Heptachlor,n/a,<,0.0085,µg/L,EPA 608,0.0085,0.05,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Heptachlor epoxide,n/a,<,0.0095,µg/L,EPA 608,0.0095,0.05,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Malathion,n/a,=,0.18,µg/L,EPA 525.2m,0.0076,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Merphos,n/a,<,0.0058,µg/L,EPA 525.2m,0.0058,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Methoxychlor,n/a,<,0.027,µg/L,EPA 608,0.027,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Methyl parathion,n/a,<,0.0063,µg/L,EPA 525.2m,0.0063,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Metolachlor,n/a,<,0.012,µg/L,EPA 525.2,0.012,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Metribuzin,n/a,<,0.015,µg/L,EPA 525.2,0.015,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Mevinphos,n/a,<,0.0042,µg/L,EPA 525.2m,0.0042,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Molinate,n/a,<,0.039,µg/L,EPA 525.2,0.039,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Naled,n/a,<,0.0076,µg/L,EPA 525.2m,0.0076,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/29/2015 9:28:00 PM,Pentachlorophenol,n/a,<,0.04,µg/L,EPA 515.3,0.04,0.2,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/6/2015 1:14:00 PM,Pentachlorophenol,n/a,<,0.19,µg/L,EPA 625,0.19,1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/3/2015 2:36:00 AM,Pentachlorophenol,n/a,<,1.5,µg/L,EPA 8270Cm,1.5,10,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Phorate,n/a,<,0.003,µg/L,EPA 525.2m,0.003,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/29/2015 9:28:00 PM,Picloram,n/a,<,0.05,µg/L,EPA 515.3,0.05,0.6,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Prometon,n/a,<,0.024,µg/L,EPA 525.2,0.024,0.2,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Prometryn,n/a,<,0.036,µg/L,EPA 525.2,0.036,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Ronnel (Fenchlorphos),n/a,<,0.0041,µg/L,EPA 525.2m,0.0041,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Simazine,n/a,<,0.015,µg/L,EPA 525.2,0.015,0.1,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Stirophos (Tetrachlorvinphos),n/a,<,0.0031,µg/L,EPA 525.2m,0.0031,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Terbacil,n/a,<,0.55,µg/L,EPA 525.2,0.55,2,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Thiobencarb,n/a,<,0.025,µg/L,EPA 525.2,0.025,0.2,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Tokuthion,n/a,<,0.0078,µg/L,EPA 525.2m,0.0078,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/5/2015 12:42:00 AM,Toxaphene,n/a,<,0.6,µg/L,EPA 608,0.6,2.5,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,6/13/2015 7:20:00 PM,Trichloronate,n/a,<,0.0067,µg/L,EPA 525.2m,0.0067,0.01,WKL
MO-CAM,2014/15-5,Wet,5/15/2015 10:30:00 AM,5/30/2015 9:52:00 PM,Trithion,n/a,<,0.012,µg/L,EPA 525.2,0.012,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:09:00 PM,Chloride,n/a,=,240,mg/L,EPA 300.0,1,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 4:17:00 PM,Fluoride,n/a,=,0.83,mg/L,EPA 300.0,0.05,0.25,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/9/2015 1:32:00 PM,Perchlorate,n/a,=,21,µg/L,EPA 314.0,1.9,4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 9:00:00 AM,E. Coli,n/a,=,168,MPN/100 mL,MMO-MUG,10,10,VCHCA
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/10/2015 12:00:00 PM,Fecal Coliform,n/a,=,50000,MPN/100 mL,SM 9221 E,2,2,VCHCA
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 9:00:00 AM,Total Coliform,n/a,=,57940,MPN/100 mL,MMO-MUG,100,100,VCHCA
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 5:00:00 PM,Calcium,Total,=,137,mg/L,EPA 200.7,0.016,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 5:00:00 PM,Magnesium,Total,=,24.8,mg/L,EPA 200.7,0.012,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 2:35:00 PM,Alkalinity as CaCO3,n/a,=,180,mg/L,SM 2320 B,0.56,10,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 2:40:00 PM,BOD,n/a,=,9.2,mg/L,SM 5210 B,2,2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/10/2015 11:02:00 AM,COD,n/a,=,91,mg/L,EPA 410.4,0.73,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,Conductivity,n/a,=,1345,µmhos/cm,Field Meter,-88,1,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/9/2015 4:39:00 PM,Cyanide,Total,=,0.0048,mg/L,ASTM D7511,0.0005,0.002,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,DO,n/a,=,15.39,mg/L,Field Meter,-88,0.3,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,DO,n/a,=,181.5,%,Field Meter,-88,0.1,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 5:00:00 PM,Hardness as CaCO3,Total,=,445,mg/L,EPA 200.7,0.0894,0.662,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 7:04:00 PM,MBAS,n/a,=,0.17,mg/L,SM 5540 C,0.019,0.05,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,pH,n/a,=,9.85,pH Units,Field Meter,-88,0.01,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 10:34:00 AM,Phenolics,n/a,=,0.013,mg/L,EPA 420.4,0.0042,0.01,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,Salinity,n/a,=,700,mg/L,Field Meter,-88,100,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,Specific Conductance,n/a,=,1388,µmhos/cm,Field Meter,-88,1,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/11/2015 10:04:00 AM,Specific Conductance,n/a,=,1900,µmhos/cm,SM 2510 B,0.47,4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/7/2015 11:50:00 AM,Temperature,n/a,=,23.4,°C,Field Meter,-88,0.1,Field
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 3:10:00 PM,Total Dissolved Solids,n/a,=,1200,mg/L,SM 2540 C,4,10,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 8:55:00 AM,Total Organic Carbon,n/a,=,31,mg/L,SM 5310 C,0.09,3,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 12:11:00 PM,Total Suspended Solids,n/a,=,7,mg/L,SM 2540 D,-88,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 5:19:00 PM,Turbidity,n/a,=,2.2,NTU,EPA 180.1,0.024,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 12:11:00 PM,Volatile Suspended Solids,n/a,=,5,mg/L,EPA 160.4,3.1,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 2:01:00 PM,Diesel Range Organics,n/a,=,1.6,mg/L,EPA 8015B,0.024,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 7:47:00 PM,Gasoline Range Organics,n/a,<,0.044,mg/L,EPA 8015B,0.044,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/10/2015 4:43:00 PM,Oil and Grease,n/a,<,1.3,mg/L,EPA 1664A,1.3,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 2:01:00 PM,Oil Range Organics,n/a,<,0.33,mg/L,EPA 8015B,0.33,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Aluminum,Dissolved,DNQ,2.7,µg/L,EPA 200.8,1.3,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Aluminum,Total,=,22,µg/L,EPA 200.8,1.3,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Antimony,Dissolved,=,1.1,µg/L,EPA 200.8,0.045,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Antimony,Total,=,1.1,µg/L,EPA 200.8,0.045,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Arsenic,Dissolved,=,3.2,µg/L,EPA 200.8,0.074,0.4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Arsenic,Total,=,3.3,µg/L,EPA 200.8,0.074,0.4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Barium,Total,=,77,µg/L,EPA 200.8,0.071,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Beryllium,Dissolved,<,0.033,µg/L,EPA 200.8,0.033,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Beryllium,Total,<,0.033,µg/L,EPA 200.8,0.033,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Cadmium,Dissolved,=,0.16,µg/L,EPA 200.8,0.041,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Cadmium,Total,=,0.18,µg/L,EPA 200.8,0.041,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Chromium,Dissolved,=,0.46,µg/L,EPA 200.8,0.035,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Chromium,Total,=,0.52,µg/L,EPA 200.8,0.035,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 1:54:00 PM,Chromium VI,n/a,=,0.26,µg/L,EPA 218.6,0.0048,0.02,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Copper,Dissolved,=,50,µg/L,EPA 200.8,0.13,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Copper,Total,=,52,µg/L,EPA 200.8,0.13,0.5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 4:49:00 PM,Iron,Dissolved,=,29,µg/L,EPA 200.7,1.1,10,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/13/2015 5:00:00 PM,Iron,Total,=,90,µg/L,EPA 200.7,1.1,10,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Lead,Dissolved,DNQ,0.13,µg/L,EPA 200.8,0.031,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Lead,Total,=,0.21,µg/L,EPA 200.8,0.031,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/20/2015 3:49:00 PM,Mercury,Dissolved,DNQ,19,ng/L,EPA 245.1,3.9,50,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/20/2015 3:49:00 PM,Mercury,Total,DNQ,17,ng/L,EPA 245.1,3.9,50,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Nickel,Dissolved,=,4,µg/L,EPA 200.8,0.045,0.8,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Nickel,Total,=,4.2,µg/L,EPA 200.8,0.045,0.8,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Selenium,Dissolved,=,0.63,µg/L,EPA 200.8,0.14,0.4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Selenium,Total,=,0.65,µg/L,EPA 200.8,0.14,0.4,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Silver,Dissolved,DNQ,0.07,µg/L,EPA 200.8,0.062,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Silver,Total,DNQ,0.07,µg/L,EPA 200.8,0.062,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Thallium,Dissolved,<,0.014,µg/L,EPA 200.8,0.014,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Thallium,Total,<,0.014,µg/L,EPA 200.8,0.014,0.2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 2:52:00 PM,Zinc,Dissolved,=,8.8,µg/L,EPA 200.8,0.94,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/12/2015 3:55:00 PM,Zinc,Total,=,9.8,µg/L,EPA 200.8,0.94,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 11:59:00 AM,Ammonia as N,n/a,DNQ,0.065,mg/L,EPA 350.1,0.048,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 3:13:00 PM,Nitrate + Nitrite as N,n/a,=,0.11,mg/L,EPA 353.2,0.01,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/10/2015 11:48:00 AM,Phosphorus as P,Dissolved,=,0.65,mg/L,EPA 365.1,0.007,0.05,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/10/2015 11:26:00 AM,Phosphorus as P,Total,=,0.73,mg/L,EPA 365.1,0.014,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/20/2015 4:01:00 PM,TKN,n/a,=,2.4,mg/L,EPA 351.2,0.05,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,1||2||4-Trichlorobenzene,n/a,<,0.55,µg/L,EPA 625,0.55,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,1||2-Dichlorobenzene,n/a,<,0.57,µg/L,EPA 625,0.57,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,1||2-Diphenylhydrazine,n/a,<,0.25,µg/L,EPA 625,0.25,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,1||3-Dichlorobenzene,n/a,<,0.53,µg/L,EPA 625,0.53,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,1||4-Dichlorobenzene,n/a,<,0.55,µg/L,EPA 625,0.55,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,1-Methylnaphthalene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2||4||5-Trichlorophenol,n/a,<,0.29,µg/L,EPA 8270Cm,0.29,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||4||6-Trichlorophenol,n/a,<,0.22,µg/L,EPA 625,0.22,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2||4||6-Trichlorophenol,n/a,<,0.3,µg/L,EPA 8270Cm,0.3,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2||4-Dichlorophenol,n/a,<,0.51,µg/L,EPA 8270Cm,0.51,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||4-Dichlorophenol,n/a,<,0.26,µg/L,EPA 625,0.26,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||4-Dimethylphenol,n/a,<,0.3,µg/L,EPA 625,0.3,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2||4-Dimethylphenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||4-Dinitrophenol,n/a,<,1.6,µg/L,EPA 625,1.6,10,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2||4-Dinitrophenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||4-Dinitrotoluene,n/a,<,0.18,µg/L,EPA 625,0.18,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2||6-Dinitrotoluene,n/a,<,0.27,µg/L,EPA 625,0.27,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/8/2015 7:47:00 PM,2-Chloroethyl vinyl ether,n/a,<,0.28,µg/L,EPA 624,0.28,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2-Chloronaphthalene,n/a,<,0.45,µg/L,EPA 625,0.45,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2-Chlorophenol,n/a,<,0.65,µg/L,EPA 8270Cm,0.65,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2-Chlorophenol,n/a,<,0.28,µg/L,EPA 625,0.28,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,2-Methylnaphthalene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2-Methylphenol,n/a,<,0.34,µg/L,EPA 8270Cm,0.34,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,2-Nitrophenol,n/a,<,0.26,µg/L,EPA 625,0.26,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,2-Nitrophenol,n/a,<,0.71,µg/L,EPA 8270Cm,0.71,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,3||3'-Dichlorobenzidine,n/a,<,1.2,µg/L,EPA 625,1.2,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,3-/4-Methylphenol,n/a,<,0.3,µg/L,EPA 8270Cm,0.3,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,4||6-Dinitro-2-methylphenol,n/a,<,1.7,µg/L,EPA 625,1.7,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,4||6-Dinitro-2-methylphenol,n/a,<,0.14,µg/L,EPA 8270Cm,0.14,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,4-Bromophenyl phenyl ether,n/a,<,0.36,µg/L,EPA 625,0.36,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,4-Chloro-3-methylphenol,n/a,<,0.23,µg/L,EPA 625,0.23,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,4-Chloro-3-methylphenol,n/a,<,0.37,µg/L,EPA 8270Cm,0.37,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,4-Chlorophenyl phenyl ether,n/a,<,0.41,µg/L,EPA 625,0.41,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/16/2015 10:14:00 PM,4-Nitrophenol,n/a,<,1,µg/L,EPA 8270Cm,1,2,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,4-Nitrophenol,n/a,<,0.45,µg/L,EPA 625,0.45,5,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,Acenaphthene,n/a,<,0.38,µg/L,EPA 625,0.38,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,Acenaphthene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,Acenaphthylene,n/a,<,0.4,µg/L,EPA 625,0.4,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,Acenaphthylene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,Anthracene,n/a,<,0.34,µg/L,EPA 625,0.34,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,Anthracene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/14/2015 7:38:00 AM,Benz(a)anthracene,n/a,<,0.19,µg/L,EPA 625,0.19,1,WKL
MO-CAM,2014/15-6,Dry,7/7/2015 11:50:00 AM,7/15/2015 5:51:00 AM,Benz(a)anthracene,n/a,<,0.1,µg/L,EPA 8270Cm,0.1,0.1,WKL
